transaction_id,origin_transaction_id,set_name,price_vnd,price_tier,source_url,item_count,items,is_augmented,augmentation_method,replacement_count,replaced_slots
AUG0589,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Rau rừng gia lai xào bò | Gà kho sả ớt | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm cháy tỏi | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,1,5
AUG0590,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,1,6
AUG0591,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Rau rừng gia lai xào bò | Gà hấp mía | Bò sốt nấm | Tôm càng hấp bia | Tôm rang muối | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,3,1 | 3 | 5
AUG0592,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Gà rang gừng | Cá ngừ đại dương kho thơm | Tôm rim thịt | Cá ngừ đại dương sốt cà | Canh cua cà pháo,1,slot_price_tier_resampling,2,3 | 5
AUG0593,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Đậu que xào lòng gà | Vịt kho gừng | Cá bống kho tộ | Thịt kho trứng | Tôm rang muối | Canh cua cà pháo,1,slot_price_tier_resampling,2,3 | 6
AUG0594,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp mắm nhĩ | Bò sốt nấm | Cá dứa kho tộ | Tôm càng xanh rang muối | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,2,5 | 6
AUG0595,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Cá kho làng vũ đại | Bắp bò ngâm nước mắm | Tôm càng cháy bơ tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,3,3 | 4 | 5
AUG0596,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Gân bò xào cải chua | Gà kho sả ớt | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm chiên nước mắm | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,1 | 6
AUG0597,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp cải xanh | Cá bống mú chưng tương | Cá thu sốt cà chua | Tôm càng cháy bơ tỏi | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,4 | 6
AUG0598,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Giò heo nấu giả cầy | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,3 | 6
AUG0599,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà kho sả ớt | Bò sốt nấm | Bắp bò ngâm nước mắm | Tôm rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,2,2 | 4
AUG0600,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Giò heo nấu giả cầy | Cá thu sốt cà chua | Tôm càng xanh rang muối | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,2,5 | 6
AUG0601,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Salad cải mầm bò | Gà hấp cải xanh | Cá kho làng vũ đại | Bò sốt tiêu đen | Tôm rang muối | Lẩu vịt om sấu,1,slot_price_tier_resampling,3,1 | 3 | 5
AUG0602,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Salad cải mầm bò | Gà hấp mắm nhĩ | Giò heo nấu giả cầy | Cá dứa kho tộ | Tôm càng xanh rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,3,1 | 3 | 4
AUG0603,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Tôm càng cháy bơ tỏi | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,1,5
AUG0604,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Đậu que xào bò | Gà hấp cải xanh | Bò sốt nấm | Cá dứa kho tộ | Tôm rang muối | Lẩu vịt om sấu,1,slot_price_tier_resampling,3,1 | 2 | 6
AUG0605,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Gỏi thái hải sản | Gà chiên nước mắm | Bò sốt nấm | Cá thu sốt cà chua | Tôm chiên nước mắm | Canh chua cá dứa,1,slot_price_tier_resampling,3,1 | 3 | 5
AUG0606,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Gỏi thái hải sản | Gà kho sả ớt | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm chiên nước mắm | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,1 | 6
AUG0607,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp cải xanh | Bò sốt nấm | Bò sốt tiêu đen | Mực 1 nắng chiên nước mắm | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,3 | 5
AUG0608,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá ngừ đại dương lúc lắc | Cá chim hấp hong kong | Mực 1 nắng chiên nước mắm | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,4 | 6
AUG0609,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Gà rang gừng | Cá bống kho tộ | Thịt kho trứng | Mực chiên nước mắm | Canh thát lát khổ qua,1,slot_price_tier_resampling,2,4 | 6
AUG0610,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Đậu que xào bò | Gà hấp mắm nhĩ | Bò sốt nấm | Cá dứa kho tộ | Tôm rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,1,1
AUG0611,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà kho sả ớt | Giò heo nấu giả cầy | Cá thu sốt cà chua | Tôm cháy tỏi | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,2,2 | 6
AUG0612,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp cải xanh | Cá bống mú chưng tương | Bò sốt tiêu đen | Tôm rang muối | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,2,5 | 6
AUG0613,SM350_01,Augmented from Set menu 350.000đ /người (1),350000,premium,https://comnieuvietnam.vn/products/set-menu-350-000d-nguoi-1,6,Gỏi tiến vua tôm thịt | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Gà sốt nấm đông cô | Tôm càng hấp nước dừa | Lẩu cua nấu bầu,1,slot_price_tier_resampling,2,3 | 4
AUG0614,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Gà rang gừng | Cá bống kho tộ | Tôm rim thịt | Cá ngừ đại dương sốt cà | Canh cá nấu riêu,1,slot_price_tier_resampling,2,5 | 6
AUG0615,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Cải thìa xào dầu hào | Vịt kho gừng | Tôm cháy tỏi | Thịt kho củ cải trắng | Cá ngừ đại dương sốt cà | Canh cá nấu riêu,1,slot_price_tier_resampling,2,1 | 2
AUG0616,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Đậu que xào bò | Gà chiên nước mắm | Bò sốt nấm | Cá dứa kho tộ | Tôm rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,2,1 | 2
AUG0617,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Gân bò xào cải chua | Gà hấp mía | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,1 | 6
AUG0618,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp cải xanh | Bò sốt nấm | Cá chim hấp hong kong | Tôm rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,2,2 | 4
AUG0619,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Giò heo nấu giả cầy | Bắp bò ngâm nước mắm | Mực 1 nắng chiên nước mắm | Canh chua cá dứa,1,slot_price_tier_resampling,2,4 | 5
AUG0620,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Salad cải mầm bò | Gà kho sả ớt | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm càng cháy bơ tỏi | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,2,1 | 5
AUG0621,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp mắm nhĩ | Cá bống mú chưng tương | Bò sốt tiêu đen | Mực 1 nắng chiên nước mắm | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,2 | 5
AUG0622,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Lẩu vịt om sấu,1,slot_price_tier_resampling,1,6
AUG0623,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Gà chiên nước mắm | Cá bống kho tộ | Thịt kho củ cải trắng | Tôm rang muối | Canh cua cà pháo,1,slot_price_tier_resampling,3,2 | 4 | 5
AUG0624,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Salad cải mầm bò | Gà chiên nước mắm | Thịt rang cháy cạnh | Cá thu sốt cà chua | Tôm càng cháy bơ tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,3,1 | 3 | 5
AUG0625,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Gỏi bò đồng quê | Gà hấp cải xanh | Thịt rang cháy cạnh | Cá thu sốt cà chua | Tôm chiên nước mắm | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,3,1 | 2 | 4
AUG0626,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi thái hải sản | Gà hấp mía | Cá bống mú chưng tương | Bò sốt tiêu đen | Tôm càng cháy bơ tỏi | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,3,1 | 2 | 6
AUG0627,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Thịt rang cháy cạnh | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,2,3 | 6
AUG0628,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá kho làng vũ đại | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,1,3
AUG0629,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Rau luộc thập cẩm kho quẹt | Gà chiên nước mắm | Cá ngừ đại dương kho thơm | Thịt kho củ cải trắng | Mực chiên nước mắm | Canh thát lát khổ qua,1,slot_price_tier_resampling,3,3 | 5 | 6
AUG0630,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Gỏi thái hải sản | Gà kho sả ớt | Giò heo nấu giả cầy | Cá chim hấp hong kong | Tôm chiên nước mắm | Canh chua cá bóp,1,slot_price_tier_resampling,3,1 | 3 | 6
AUG0631,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi bò đồng quê | Gà hấp mắm nhĩ | Cá ngừ đại dương lúc lắc | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,3,1 | 3 | 6
AUG0632,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà chiên nước mắm | Bò sốt nấm | Tôm càng hấp bia | Tôm rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,2,2 | 4
AUG0633,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Bò sốt nấm | Cá dứa kho tộ | Tôm càng xanh rang muối | Canh chua cá dứa,1,slot_price_tier_resampling,3,3 | 4 | 5
AUG0634,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Rau rừng gia lai xào bò | Gà kho sả ớt | Thịt rang cháy cạnh | Bò sốt tiêu đen | Tôm chiên nước mắm | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,1,4
AUG0635,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Rau rừng gia lai xào bò | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Cá dứa kho tộ | Tôm càng xanh rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,1 | 4
AUG0636,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá bống mú chưng tương | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,1,3
AUG0637,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Gà rang gừng | Cá bống kho tộ | Tôm rim thịt | Cá ngừ đại dương sốt cà | Canh thát lát khổ qua,1,slot_price_tier_resampling,2,5 | 6
AUG0638,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Đậu que xào bò | Gà chiên nước mắm | Cá bống mú chưng tương | Bò sốt tiêu đen | Mực 1 nắng chiên nước mắm | Lẩu vịt om sấu,1,slot_price_tier_resampling,3,1 | 2 | 5
AUG0639,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Cá ngừ đại dương lúc lắc | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,1,3
AUG0640,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá ngừ đại dương lúc lắc | Bắp bò ngâm nước mắm | Mực 1 nắng chiên nước mắm | Canh chua cá bóp,1,slot_price_tier_resampling,2,4 | 6
AUG0641,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Gà chiên nước mắm | Cá bống kho tộ | Thịt kho trứng | Mực chiên nước mắm | Canh cua cà pháo,1,slot_price_tier_resampling,2,2 | 4
AUG0642,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Rau luộc thập cẩm kho quẹt | Vịt kho gừng | Tôm cháy tỏi | Tôm rim thịt | Cá ngừ đại dương sốt cà | Canh cá nấu riêu,1,slot_price_tier_resampling,2,2 | 4
AUG0643,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Gân bò xào cải chua | Gà chiên nước mắm | Cá kho làng vũ đại | Cá thu sốt cà chua | Tôm cháy tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,2,1 | 3
AUG0644,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà chiên nước mắm | Cá kho làng vũ đại | Bò sốt tiêu đen | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,2 | 3
AUG0645,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mía | Cá ngừ đại dương lúc lắc | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,3,2 | 3 | 6
AUG0646,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Canh chua cá bóp,1,slot_price_tier_resampling,1,6
AUG0647,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Rau luộc thập cẩm kho quẹt | Gà chiên nước mắm | Cá ngừ đại dương kho thơm | Tôm rim thịt | Tôm rang muối | Canh cá nấu riêu,1,slot_price_tier_resampling,3,3 | 4 | 5
AUG0648,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp cải xanh | Bò sốt nấm | Cá dứa kho tộ | Tôm chiên nước mắm | Canh chua cá bóp,1,slot_price_tier_resampling,2,2 | 5
AUG0649,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Cá kho làng vũ đại | Cá dứa kho tộ | Tôm càng cháy bơ tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,3,3 | 4 | 5
AUG0650,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Salad cải mầm bò | Gà kho sả ớt | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm chiên nước mắm | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,1,1
AUG0651,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà kho sả ớt | Cá bống mú chưng tương | Cá dứa kho tộ | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,2 | 4
AUG0652,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà chiên nước mắm | Cá kho làng vũ đại | Cá thu sốt cà chua | Tôm càng xanh rang muối | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,3,2 | 4 | 6
AUG0653,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Gân bò xào cải chua | Gà hấp mắm nhĩ | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,2,1 | 2
AUG0654,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Đậu que xào lòng gà | Gà chiên nước mắm | Tôm cháy tỏi | Thịt kho trứng | Mực chiên nước mắm | Canh thát lát khổ qua,1,slot_price_tier_resampling,3,2 | 3 | 5
AUG0655,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Cá kho làng vũ đại | Tôm càng hấp bia | Tôm cháy tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,2,3 | 4
AUG0656,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp cải xanh | Cá bống mú chưng tương | Cá dứa kho tộ | Tôm rang muối | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,4 | 5
AUG0657,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mía | Cá kho làng vũ đại | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Canh chua cá dứa,1,slot_price_tier_resampling,2,2 | 6
AUG0658,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Đậu que xào lòng gà | Gà chiên nước mắm | Tôm cháy tỏi | Thịt kho củ cải trắng | Tôm rang muối | Canh cua cà pháo,1,slot_price_tier_resampling,3,1 | 5 | 6
AUG0659,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp mắm nhĩ | Thịt rang cháy cạnh | Cá dứa kho tộ | Tôm rang muối | Canh chua cá dứa,1,slot_price_tier_resampling,2,3 | 6
AUG0660,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Bò sốt nấm | Cá thu sốt cà chua | Tôm càng xanh rang muối | Canh chua cá dứa,1,slot_price_tier_resampling,2,3 | 5
AUG0661,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Rau rừng gia lai xào bò | Gà hấp mắm nhĩ | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,2,2 | 6
AUG0662,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Salad cải mầm bò | Gà hấp mía | Cá kho làng vũ đại | Bò sốt tiêu đen | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,3,1 | 2 | 3
AUG0663,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Rau rừng gia lai xào bò | Gà hấp mắm nhĩ | Cá bống mú chưng tương | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,1 | 3
AUG0664,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Gỏi thái hải sản | Gà hấp mía | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Tôm rang muối | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,2,1 | 5
AUG0665,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Rau luộc thập cẩm kho quẹt | Gà rang gừng | Cá ngừ đại dương kho thơm | Tôm rim thịt | Mực chiên nước mắm | Canh cua cà pháo,1,slot_price_tier_resampling,2,1 | 3
AUG0666,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Đậu que xào lòng gà | Gà chiên nước mắm | Tôm cháy tỏi | Thịt kho trứng | Tôm rang muối | Canh thát lát khổ qua,1,slot_price_tier_resampling,2,2 | 3
AUG0667,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Bò sốt nấm | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,3,1 | 4 | 5
AUG0668,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà hấp cải xanh | Giò heo nấu giả cầy | Tôm càng hấp bia | Tôm càng xanh rang muối | Canh chua cá dứa,1,slot_price_tier_resampling,3,2 | 4 | 5
