source_dish_id,source_name,recommended_dish_id,recommended_name,score,rank,reason,source_cluster,recommended_cluster
D0039,Cá bóng cát kho tộ,D0043,Cá mú nghệ: Chưng tương/ Kho tộ/ Sốt cà chua,0.8829,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0039,Cá bóng cát kho tộ,D0049,Cá lóc biển hồ Cambodia chiên giòn,0.8714,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0039,Cá bóng cát kho tộ,D0055,Cá linh chiên giòn,0.8544,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0039,Cá bóng cát kho tộ,D0036,Cá kho làng Vũ Đại,0.8542,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0039,Cá bóng cát kho tộ,D0037,Cá ngừ đại dương: Sốt cà/ Kho thơm/ Lúc lắc,0.8381,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0050,Cá bông lau kho tộ,D0052,Cá lăng sông kho tộ,0.9733,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0050,Cá bông lau kho tộ,D0036,Cá kho làng Vũ Đại,0.9104,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0050,Cá bông lau kho tộ,D0042,Cá thu: Kho tộ/ Sốt cà chua,0.8714,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0050,Cá bông lau kho tộ,D0046,Cá dứa biển kho tộ,0.864,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0050,Cá bông lau kho tộ,D0047,Khô cá cơm rim ba rọi,0.8448,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0050,Cá bông lau kho tộ,D0039,Cá bóng cát kho tộ,0.8312,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0050,Cá bông lau kho tộ,D0045,Cá bớp kho tộ,0.8312,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0050,Cá bông lau kho tộ,D0038,Cá diếc: Kho tương bần/ chiên giòn,0.8312,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0045,Cá bớp kho tộ,D0039,Cá bóng cát kho tộ,1.0,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0045,Cá bớp kho tộ,D0054,Khô cá lóc Cambodia,0.9357,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0045,Cá bớp kho tộ,D0046,Cá dứa biển kho tộ,0.9122,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0045,Cá bớp kho tộ,D0043,Cá mú nghệ: Chưng tương/ Kho tộ/ Sốt cà chua,0.8829,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0045,Cá bớp kho tộ,D0049,Cá lóc biển hồ Cambodia chiên giòn,0.8714,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0045,Cá bớp kho tộ,D0055,Cá linh chiên giòn,0.8544,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0045,Cá bớp kho tộ,D0036,Cá kho làng Vũ Đại,0.8542,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0045,Cá bớp kho tộ,D0037,Cá ngừ đại dương: Sốt cà/ Kho thơm/ Lúc lắc,0.8381,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0038,Cá diếc: Kho tương bần/ chiên giòn,D0050,Cá bông lau kho tộ,0.8312,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0038,Cá diếc: Kho tương bần/ chiên giòn,D0054,Khô cá lóc Cambodia,0.8312,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0038,Cá diếc: Kho tương bần/ chiên giòn,D0046,Cá dứa biển kho tộ,0.8077,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0038,Cá diếc: Kho tương bần/ chiên giòn,D0042,Cá thu: Kho tộ/ Sốt cà chua,0.8071,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0038,Cá diếc: Kho tương bần/ chiên giòn,D0052,Cá lăng sông kho tộ,0.8046,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0038,Cá diếc: Kho tương bần/ chiên giòn,D0047,Khô cá cơm rim ba rọi,0.7805,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0038,Cá diếc: Kho tương bần/ chiên giòn,D0039,Cá bóng cát kho tộ,0.775,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0038,Cá diếc: Kho tương bần/ chiên giòn,D0045,Cá bớp kho tộ,0.775,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,0.8889,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,D0043,Cá mú nghệ: Chưng tương/ Kho tộ/ Sốt cà chua,0.85,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,D0054,Khô cá lóc Cambodia,0.8293,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,D0037,Cá ngừ đại dương: Sốt cà/ Kho thơm/ Lúc lắc,0.7966,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,D0055,Cá linh chiên giòn,0.7651,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,D0039,Cá bóng cát kho tộ,0.765,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,D0045,Cá bớp kho tộ,0.765,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,D0038,Cá diếc: Kho tương bần/ chiên giòn,0.765,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0046,Cá dứa biển kho tộ,D0036,Cá kho làng Vũ Đại,0.9326,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0046,Cá dứa biển kho tộ,D0039,Cá bóng cát kho tộ,0.9122,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0046,Cá dứa biển kho tộ,D0045,Cá bớp kho tộ,0.9122,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0046,Cá dứa biển kho tộ,D0050,Cá bông lau kho tộ,0.864,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0046,Cá dứa biển kho tộ,D0054,Khô cá lóc Cambodia,0.864,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0046,Cá dứa biển kho tộ,D0043,Cá mú nghệ: Chưng tương/ Kho tộ/ Sốt cà chua,0.8504,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0046,Cá dứa biển kho tộ,D0042,Cá thu: Kho tộ/ Sốt cà chua,0.8479,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0046,Cá dứa biển kho tộ,D0052,Cá lăng sông kho tộ,0.8404,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,D0048,Khô cá cơm cháy tỏi,0.7375,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,D0041,Cá mú đỏ: Sốt cà/ Kho tộ/ Chưng tương,0.6684,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,0.6507,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,D0051,Cá thác lác chiên thì là,0.6375,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,D0023,Ốc om chuối đậu,0.6375,5,trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C3 - Cụm 3: Món thanh mát (rau/canh)
D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,D0042,Cá thu: Kho tộ/ Sốt cà chua,0.6275,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,D0039,Cá bóng cát kho tộ,0.6125,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0040,Cá gáy Phú Quý: Kho tộ/ Chưng tương,D0045,Cá bớp kho tộ,0.6125,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,0.8889,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,D0037,Cá ngừ đại dương: Sốt cà/ Kho thơm/ Lúc lắc,0.8389,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,D0049,Cá lóc biển hồ Cambodia chiên giòn,0.8265,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,D0051,Cá thác lác chiên thì là,0.7847,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,D0054,Khô cá lóc Cambodia,0.7836,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,D0043,Cá mú nghệ: Chưng tương/ Kho tộ/ Sốt cà chua,0.7539,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,D0042,Cá thu: Kho tộ/ Sốt cà chua,0.7515,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0044,Cá hồng biển Phú Quý: Kho tộ/ Sốt cà chua,D0047,Khô cá cơm rim ba rọi,0.7279,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0036,Cá kho làng Vũ Đại,D0046,Cá dứa biển kho tộ,0.9326,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0036,Cá kho làng Vũ Đại,D0050,Cá bông lau kho tộ,0.9104,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0036,Cá kho làng Vũ Đại,D0052,Cá lăng sông kho tộ,0.8882,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0036,Cá kho làng Vũ Đại,D0039,Cá bóng cát kho tộ,0.8542,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0036,Cá kho làng Vũ Đại,D0045,Cá bớp kho tộ,0.8542,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0036,Cá kho làng Vũ Đại,D0043,Cá mú nghệ: Chưng tương/ Kho tộ/ Sốt cà chua,0.8207,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0036,Cá kho làng Vũ Đại,D0054,Khô cá lóc Cambodia,0.8167,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0036,Cá kho làng Vũ Đại,D0037,Cá ngừ đại dương: Sốt cà/ Kho thơm/ Lúc lắc,0.8,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0052,Cá lăng sông kho tộ,D0050,Cá bông lau kho tộ,0.9733,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0052,Cá lăng sông kho tộ,D0036,Cá kho làng Vũ Đại,0.8882,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0052,Cá lăng sông kho tộ,D0047,Khô cá cơm rim ba rọi,0.8714,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0052,Cá lăng sông kho tộ,D0042,Cá thu: Kho tộ/ Sốt cà chua,0.8448,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0052,Cá lăng sông kho tộ,D0046,Cá dứa biển kho tộ,0.8404,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0052,Cá lăng sông kho tộ,D0043,Cá mú nghệ: Chưng tương/ Kho tộ/ Sốt cà chua,0.8083,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0052,Cá lăng sông kho tộ,D0039,Cá bóng cát kho tộ,0.8046,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0052,Cá lăng sông kho tộ,D0045,Cá bớp kho tộ,0.8046,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0055,Cá linh chiên giòn,D0054,Khô cá lóc Cambodia,0.9187,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0055,Cá linh chiên giòn,D0039,Cá bóng cát kho tộ,0.8544,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0055,Cá linh chiên giòn,D0045,Cá bớp kho tộ,0.8544,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0055,Cá linh chiên giòn,D0049,Cá lóc biển hồ Cambodia chiên giòn,0.8544,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0055,Cá linh chiên giòn,D0037,Cá ngừ đại dương: Sốt cà/ Kho thơm/ Lúc lắc,0.8346,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0055,Cá linh chiên giòn,D0046,Cá dứa biển kho tộ,0.7922,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0055,Cá linh chiên giòn,D0053,Cá dứa 1 nắng Cần Giờ: Chiên/ Sốt cà,0.7651,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0055,Cá linh chiên giòn,D0043,Cá mú nghệ: Chưng tương/ Kho tộ/ Sốt cà chua,0.7651,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
D0049,Cá lóc biển hồ Cambodia chiên giòn,D0037,Cá ngừ đại dương: Sốt cà/ Kho thơm/ Lúc lắc,0.9667,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C2 - Cụm 2: Món mặn đưa cơm,C2 - Cụm 2: Món mặn đưa cơm
